anio,nuevas_inversiones,reinversion_utilidades,cuentas_entre_companias,total,edo,ied
2009,2.880936150000003,33.391597329999996,42.95401717000003,79.22655065000008,Querétaro,36.27253348
2010,207.26191773498098,44.24972614,-134.97807311000005,116.5335707649808,Querétaro,251.511643874981
2011,110.63425445,31.388202249999996,-206.91717467000007,-64.89471796999999,Querétaro,142.0224567
2012,355.91541945498096,672.6819464700003,-167.56835161999996,861.0290143049808,Querétaro,1028.5973659249812
2013,-0.8199510922519432,417.76474072791115,-52.0740137,364.87077593565925,Querétaro,416.9447896356592
2014,39.09604122999999,-25.395420350000002,56.483838849999984,70.18445973,Querétaro,13.700620879999988
2015,102.18955466,7.153437360000001,145.87994904999988,255.22294106999996,Querétaro,109.34299202
2016,174.98015228,-76.33852422000001,90.74773578999988,189.38936384999988,Querétaro,98.64162805999999
2017,315.44579707774807,323.1842335179112,241.03750998999993,879.6675405856604,Querétaro,638.6300305956593
2018,48.231484040000005,307.5118109389359,175.5332726286907,531.2765676076269,Querétaro,355.7432949789359
2019,22.897131056359843,46.21383872013112,114.16598371916295,183.27695349565394,Querétaro,69.11096977649096
2020,54.718724544408296,24.65548530544104,45.3883592704495,124.7625691202989,Querétaro,79.37420984984934
2021,-18.455570491772928,-2.823771615051993,-98.61163171587424,-119.89097382269912,Querétaro,-21.27934210682492
2022,107.3917691489952,375.5573633494562,236.47598390242894,719.4251164008798,Querétaro,482.9491324984514
2006,141.40304616999998,19.617895360000002,5.060515939999979,166.08145746999992,Quintana Roo,161.02094153
2007,408.18133097970946,242.99613905999996,12.96575181999998,664.1432218597087,Quintana Roo,651.1774700397094
2008,68.23703930898759,135.1971087400001,-144.43120387000008,59.00294417898763,Quintana Roo,203.43414804898768
2009,1.3086457699999974,5.362139399999999,60.82203477999998,67.49281995,Quintana Roo,6.670785169999997
2010,16.545960286051592,10.66600935,32.04618283999999,59.2581524760516,Quintana Roo,27.21196963605159
2011,-61.26902217267872,-0.76074523,37.12885213000001,-24.90091527267871,Quintana Roo,-62.029767402678715
2012,24.822623192360524,150.46451226000002,-14.434134120000126,160.85300133236044,Quintana Roo,175.28713545236053
2013,38.667421892960526,244.35288818682125,10.504670951623718,293.5249810314057,Quintana Roo,283.0203100797818
2014,112.10415087266519,-2.8428454400000005,-29.55804272,79.70326271266524,Quintana Roo,109.26130543266518
2015,78.0827897001962,-10.363700199999998,-18.004617039999996,49.71447246019621,Quintana Roo,67.7190895001962
2016,57.40705656419721,0.79375912,-9.855980990000004,48.344834694197225,Quintana Roo,58.20081568419721
2017,286.2614190300191,231.9401016668213,-46.91396979837628,471.2875508984645,Quintana Roo,518.2015206968404
2018,192.23585873321915,105.23667638504836,-19.239687489999998,278.2328476282674,Quintana Roo,297.4725351182675
2019,75.04341469804764,-19.678845129670947,-2.6532171000000004,52.71135246837668,Quintana Roo,55.364569568376695
2020,-31.58687104561629,0.2801489521753191,118.11182613141357,86.80510403797253,Quintana Roo,-31.30672209344097
2021,75.01883366495973,-45.81862263934876,9.252760019958552,38.45297104556954,Quintana Roo,29.20021102561097
2022,310.7112360506097,40.01935756820395,105.47168156137216,456.2022751801856,Quintana Roo,350.73059361881366
2006,155.16047825,63.553938609999996,-147.27572353000005,71.43869332999998,San Luis Potosí,218.71441686
2007,372.0987489473759,480.63951582000004,1.0899460700000656,853.8282108373761,San Luis Potosí,852.738264767376
2008,30.51312568,321.16467958000004,65.37491704000001,417.0527223,San Luis Potosí,351.67780526
2009,-16.014276359999997,-4.789886980000001,630.4963798599999,609.69221652,San Luis Potosí,-20.80416334
2010,140.00130993000002,19.073323440000003,-479.20611376000016,-320.1314803899999,San Luis Potosí,159.07463337000002
2011,152.87685550999996,22.35179108,31.37311830000003,206.60176489000006,San Luis Potosí,175.22864658999995
2012,307.37701475999995,357.79990711999994,248.03830144000003,913.2152233200004,San Luis Potosí,665.1769218799999
2013,40.79056263,279.57447349362985,366.53725296,686.90228908363,San Luis Potosí,320.36503612362986
2014,89.26445491000001,38.564438249999995,-84.33299002999993,43.49590313000002,San Luis Potosí,127.82889316
2015,173.29417736999997,36.72929826,-10.304830489999972,199.7186451399997,San Luis Potosí,210.02347562999998
2016,49.90032806,35.79817007,-313.4929608499998,-227.79446272,San Luis Potosí,85.69849812999999
2017,353.24952296999993,390.66638007362985,-41.59352840999996,702.3223746336298,San Luis Potosí,743.9159030436298
2018,79.78771395000001,291.8284480548125,-48.899393950000004,322.71676805481235,San Luis Potosí,371.6161620048125
2019,146.3764710044324,66.90535431489708,65.66798788242468,278.9498132017542,San Luis Potosí,213.28182531932947
2020,382.2298654864287,48.86042729412595,-160.57314821,270.51714457055493,San Luis Potosí,431.09029278055465
2021,56.77080888776186,52.426711270458476,-658.2454025786872,-549.047882420467,San Luis Potosí,109.19752015822033
2022,665.164859328623,460.02094093429423,-802.0499568562619,323.1358434066549,San Luis Potosí,1125.1858002629174
2006,28.963451817913207,18.58641487,0.7430714999999982,48.29293818791319,Sinaloa,47.54986668791321
2007,91.5004838936986,183.4623882500001,-12.377027269999981,262.5858448736984,Sinaloa,274.9628721436987
2008,37.49972617,135.40087247999998,1.4109606900000005,174.31155934000003,Sinaloa,172.90059864999998
2009,116.83826026000001,-1.9898356400000003,451.79710803000006,566.6455326499998,Sinaloa,114.84842462000002
2010,12.412945529999998,6.76132662,4.484966770000008,23.65923892000003,Sinaloa,19.17427215
2011,3.9226240399999974,-9.68278295,-15.287714810000002,-21.04787372000001,Sinaloa,-5.760158910000003
2012,170.67355599999993,130.4895805099999,442.40532067999976,743.56845719,Sinaloa,301.16313650999984
2013,6.175538360000001,266.0064314272109,6.21775523999999,278.399725027211,Sinaloa,272.1819697872109
2014,97.50463753999995,12.035791330000002,-5.48990743,104.05052143999993,Sinaloa,109.54042886999994
2015,116.50631057,-0.7149274700000001,21.455478380000017,137.24686147999995,Sinaloa,115.79138309999999
2016,19.92701781,-5.6524025799999995,9.524421110000056,23.799036340000114,Sinaloa,14.274615229999998
2017,240.1135042800001,271.6748927072109,31.707747300000037,543.4961442872108,Sinaloa,511.788396987211
2018,51.63539013790744,185.2593806732137,45.36153383000003,282.2563046411211,Sinaloa,236.89477081112116
2019,108.41711733115918,22.40628681977587,118.34046997000002,249.163874120935,Sinaloa,130.82340415093503
2020,180.86980332381484,21.581839207662245,-3.5906086000000013,198.86103393147712,Sinaloa,202.4516425314771
2021,107.37546307021988,8.523020711787776,24.68330981806918,140.5817936000768,Sinaloa,115.89848378200766
2022,448.2977738631014,237.7705274124395,184.79470501806927,870.8630062936096,Sinaloa,686.0683012755409
2006,59.232654229999994,-4.2187259199999945,17.76783137999998,72.78175968999999,Sonora,55.01392831
2007,125.20002845869473,440.28127952000017,-115.84150236999989,449.6398056086946,Sonora,565.4813079786949
2008,66.57397266999999,257.71324963999996,-122.53791495999994,201.7493073499998,Sonora,324.28722230999995
2009,-24.461304880000004,7.9208918200000005,206.91012315000003,190.36971009000004,Sonora,-16.540413060000002
2010,0.7001064299999952,6.53539224,-25.903202220000004,-18.66770355000001,Sonora,7.235498669999996
2011,2.6096876900000017,-5.577038390000001,211.84825983999988,208.88090913999997,Sonora,-2.9673506999999995
2012,45.42246191,266.59249531,270.31726581000026,582.3322230299997,Sonora,312.01495722
2013,166.32520576000005,55.4074289343543,316.68298338999995,538.4156180843545,Sonora,221.73263469435435
2014,462.3209036699998,-0.88584224,-43.38856484000001,418.0464965899996,Sonora,461.4350614299998
2015,-20.293835590000004,-12.9687254,-48.02550676000001,-81.28806775000004,Sonora,-33.262560990000004
2016,22.64523663920992,50.38772988999999,-48.966951460000004,24.066015069209932,Sonora,73.03296652920992
2017,630.9975104792095,91.94059118435429,176.30196032999993,899.2400619935656,Sonora,722.9381016635638
2018,65.11326109418313,156.5577941013103,144.97020736000002,366.6412625554933,Sonora,221.6710551954934
2019,76.40486882850546,21.48573830599313,15.003437055401825,112.8940441899004,Sonora,97.8906071344986
2020,11.940437939235238,64.86364689531133,-89.24723445999997,-12.44314962545343,Sonora,76.80408483454657
2021,47.7545261346755,-27.67658055095161,-22.986126782045528,-2.908181198321615,Sonora,20.077945583723892
2022,201.21309399659938,215.23059875166317,47.74028317335652,464.1839759216188,Sonora,416.44369274826255
2006,102.3110696,3.0927219499999987,-64.13267276000002,41.27111878999996,Tabasco,105.40379155
2007,207.1488848322887,117.42635627000006,166.01494733000004,490.5901884322885,Tabasco,324.57524110228877
2008,29.978325919999996,102.13955480999999,-21.21286451000001,110.90501622000004,Tabasco,132.11788073
2009,186.55308422,3.17475792,29.217147589999986,218.94498972999997,Tabasco,189.72784213999998
2010,20.13196416,-7.0188393399999995,10.322904769999997,23.436029589999997,Tabasco,13.11312482
2011,88.05554061000001,-9.36034601,32.84053977,111.53573437000001,Tabasco,78.69519460000001
2012,324.71891491,88.93512737999997,51.167727619999994,464.82176990999994,Tabasco,413.65404229
2013,0.7063818799999997,93.1967985100499,51.81674232,145.7199227100499,Tabasco,93.9031803900499
2014,37.17879781,56.858474850000015,-42.36780849999998,51.669464160000025,Tabasco,94.03727266000001
2015,100.76836131,-0.8299068100000001,-51.396102299999995,48.54235220000001,Tabasco,99.9384545
2016,20.89280554,-7.1789936899999995,40.76786507999999,54.48167693000001,Tabasco,13.713811850000003
2017,159.54634654000003,142.04637286004993,-1.1793033999999682,300.4134160000497,Tabasco,301.59271940005
2018,96.33221063999999,105.96335670190135,-9.337275930000002,192.95829141190146,Tabasco,202.29556734190135
2019,0.8161655743296985,35.17066384040921,-63.16806995999999,-27.181240545261094,Tabasco,35.986829414738914
2020,3.6494706792861167,1.191170849789768,19.365427809999996,24.206069339075878,Tabasco,4.840641529075885
2021,9.533710856210842,-13.858189987912617,-158.4004222586507,-162.72490139035244,Tabasco,-4.324479131701775
2022,110.33155774982664,128.4670014041877,-211.54034033865065,27.258218815363666,Tabasco,238.79855915401436
2006,87.76857212999998,24.785870559999996,174.04653870000013,286.6009813900001,Tamaulipas,112.55444268999997
2007,314.6371401725571,397.20353498746795,918.0227020900003,1629.8633772500268,Tamaulipas,711.8406751600251
2008,74.99685534999999,166.16653932636135,291.10558750999985,532.2689821863614,Tamaulipas,241.16339467636135
2009,-73.52981917999999,-8.021068930000013,71.11985421999998,-10.43103389000007,Tamaulipas,-81.55088811
2010,175.91462023,5.955886499999998,52.85067836000001,234.72118509000006,Tamaulipas,181.87050673
2011,41.0461894,16.51013648,-106.41556764000005,-48.85924175999999,Tamaulipas,57.55632588
2012,218.42784580000003,180.61149337636135,308.6605524499995,707.699891626361,Tamaulipas,399.0393391763614
2013,70.08297229000001,289.8297690318707,127.11297203999996,487.02571336187094,Tamaulipas,359.9127413218707
2014,417.78773767999996,52.990993960000004,-309.42675789000015,161.35197375000004,Tamaulipas,470.77873164
2015,318.24931,86.47422106999997,125.89221262000007,530.6157436899999,Tamaulipas,404.7235310699999
2016,-32.56755701,36.93858863999998,89.84451258000017,94.21554421000003,Tamaulipas,4.371031629999976
2017,773.55246296,466.2335727018711,33.42293934999984,1273.2089750118719,Tamaulipas,1239.786035661871
2018,483.77079863000006,434.97376244506694,182.32363844982697,1101.068199524894,Tamaulipas,918.7445610750669
2019,30.61345923,82.41209250208857,125.41800526000009,238.44355699208862,Tamaulipas,113.02555173208857
2020,-14.694274606785646,24.19339942244492,-538.1990280700002,-528.6999032543408,Tamaulipas,9.499124815659274
2021,132.91800888179776,41.95392703519638,-6.443674129464155,168.42826178753015,Tamaulipas,174.87193591699415
2022,632.6079921350123,583.5331814047968,-236.90105848963694,979.2401150501721,Tamaulipas,1216.1411735398092
2006,4.9771968300000005,13.400164530000001,31.932642630000004,50.31000399,Tlaxcala,18.377361360000002
2007,79.90602764181212,135.03354665999996,130.78160439000004,345.72117869181176,Tlaxcala,214.93957430181206
2008,7.2275449699999985,91.67755851999999,-7.720781100000001,91.18432238999999,Tlaxcala,98.90510348999999
2009,45.53158782,7.928977870000001,196.55226276999988,250.0128284599999,Tlaxcala,53.460565689999996
2010,0.41369128,6.644988290000001,-19.255289830000002,-12.196610260000003,Tlaxcala,7.058679570000001
2011,17.25330333,6.188036960000001,7.3119525100000065,30.753292800000004,Tlaxcala,23.441340290000003
2012,70.4261274,112.43956164,176.8881443499999,359.7538333900002,Tlaxcala,182.86568904
2013,0.0,37.9696735870167,37.21525753,72.0405677470167,Tlaxcala,37.9696735870167
2014,1.29066073,-1.2722446800000007,13.38428532,13.402701369999992,Tlaxcala,0.01841604999999924
2015,0.0,-0.49409071999999976,12.167797170000014,12.278873630000025,Tlaxcala,-0.49409071999999976
2016,11.13170377,-2.74284873,-55.30583092,-46.91697587999999,Tlaxcala,8.38885504
2017,9.883168309999999,33.460489457016706,7.461509099999974,50.805166867016666,Tlaxcala,43.34365776701671
2018,0.0,62.67450410598625,-15.720081250000007,48.17032171598624,Tlaxcala,62.67450410598625
2019,13.53482867,51.62396453456028,17.57807097,82.7368641745603,Tlaxcala,65.15879320456028
2020,0.0,44.633526486477805,0.30284754000000036,44.9705803164778,Tlaxcala,44.633526486477805
2021,0.0,47.05105204859199,52.00727743831418,99.14825536851428,Tlaxcala,47.05105204859199
2022,14.874859701608111,205.9830471756163,54.16811469831418,275.02602157553844,Tlaxcala,220.8579068772244
2006,260.68416712,-16.870395009999996,-177.2773227599999,66.53644935000005,Veracruz,243.81377211
2007,617.2198722240973,721.7918724699998,-258.39840661999995,1080.6133380740976,Veracruz,1339.0117446940972
2008,60.5788643,425.59216703,248.21596901000015,734.38700034,Veracruz,486.17103133
2009,30.660985619999984,-9.725345830000004,245.5453472599999,266.48098705000007,Veracruz,20.935639789999982
2010,76.49469887,7.520307469999999,45.32760522000002,129.34261155999997,Veracruz,84.01500633999999
2011,46.439381360000006,-16.8504608,-159.10288416,-129.5139636,Veracruz,29.588920560000005
2012,214.17393015000007,406.5366678699999,379.98603733000056,1000.6966353499996,Veracruz,620.71059802
2013,76.94841877999997,306.65691068573483,203.51011781,587.1154472757347,Veracruz,383.6053294657348
2014,55.667834340000006,30.347049130000002,-218.76073858000007,-132.74585511,Veracruz,86.01488347
2015,238.11915911,26.66222966,112.26355138000004,377.04494015000006,Veracruz,264.78138877
2016,519.5067535300001,-11.417539320000003,-404.15675819000023,103.9324560199999,Veracruz,508.0892142100001
2017,890.2421657600001,352.2486501557349,-307.14382758000045,935.3469883357345,Veracruz,1242.490815915735
2018,180.39378558,379.62227179514827,158.86991232,718.8859696951483,Veracruz,560.0160573751483
2019,34.504629584013614,80.39251312101949,-96.15277731000002,18.744365395033068,Veracruz,114.8971427050331
2020,6.310813609907233,75.45762119967866,-348.5289074799999,-266.760472670414,Veracruz,81.76843480958588
2021,-74.15987270521502,-37.22848375376239,-359.4735983987992,-470.86195485777677,Veracruz,-111.38835645897741
2022,147.04935606870575,498.2439223620839,-645.2853708687989,0.00790756199110687,Veracruz,645.2932784307897
2006,28.978907930000002,0.712595520000001,-2.317529570000005,27.37397387999998,Yucatán,29.691503450000003
2007,84.76141689722081,66.97372085,8.216210729999995,159.951348477221,Yucatán,151.73513774722082
2008,22.112207638163138,84.54020793999997,23.184558099999993,129.83697367816316,Yucatán,106.65241557816312
2009,-5.229513929999998,-0.9209267299999999,8.829036839999993,2.678596179999993,Yucatán,-6.1504406599999975
2010,6.223069979999999,-0.6934004,1.6954068600000005,7.225076440000005,Yucatán,5.529669579999999
2011,7.2749560499999975,-2.86810924,7.510276779999996,11.917123589999994,Yucatán,4.406846809999998
2012,30.380719738163126,80.05777156999997,41.219278579999994,151.65776988816293,Yucatán,110.4384913081631
2013,7.662879030000001,66.74878515537318,-17.264383809999998,57.14728037537321,Yucatán,74.41166418537318
2014,14.853998473326083,-0.020729280000000044,4.995517759999997,19.828786953326087,Yucatán,14.833269193326084
2015,15.300548429999997,-5.5994575200000005,1.23902019,10.940111100000008,Yucatán,9.701090909999998
2016,46.68965572645123,-3.4558293399999997,14.39581321999999,57.629639606451214,Yucatán,43.23382638645123
2017,84.5070816597773,57.6727690153732,3.365967360000001,145.54581803515038,Yucatán,142.1798506751505
2018,79.73844232952735,52.01290124647613,1.7734421699999994,133.52478574600343,Yucatán,131.75134357600348
2019,86.1097857659637,1.1522361557760992,200.35645158999998,287.61847351173986,Yucatán,87.26202192173979
2020,43.29954772886409,0.3742935148000883,58.73346186,102.40730310366418,Yucatán,43.67384124366418
2021,14.713542326488572,-3.153806488457788,12.261796050149396,23.82153188818017,Yucatán,11.559735838030784
2022,223.86131815084372,50.38562442859453,273.1251516701496,547.3720942495871,Yucatán,274.24694257943827
2006,44.48921838000001,55.16449769,-41.16489398,58.48882208999999,Zacatecas,99.65371607
2007,194.88656384023824,307.5718428000001,244.0322158199999,746.4906224602383,Zacatecas,502.45840664023837
2008,21.75185488,168.53353651999998,-168.74975286000003,21.535638540000008,Zacatecas,190.28539139999998
2009,1.4054552699999998,4.5258005599999995,19.600942479999997,25.532198310000002,Zacatecas,5.93125583
2010,3.1440485299999996,25.387107240000002,-185.50405923999998,-156.97290346999995,Zacatecas,28.53115577
2011,-1.6859364799999996,-22.942448680000002,-270.99538256,-295.6237677200001,Zacatecas,-24.62838516
2012,24.615422199999998,175.50399564000003,-605.6482521799999,-405.52883433999983,Zacatecas,200.11941784000004
2013,0.0,300.4559823752325,102.46775915,442.9289279052324,Zacatecas,300.4559823752325
2014,-5.62600864,319.88849124,153.71435471999993,467.97683732000013,Zacatecas,314.2624826
2015,-0.3200173581818178,53.1314977,135.92612050999998,188.73760085181817,Zacatecas,52.81148034181818
2016,0,276.21897347,-55.65298009000002,220.56599337999995,Zacatecas,276.21897347
2017,34.05916038181818,949.6949447852326,336.45525428999986,1320.2093594570501,Zacatecas,983.7541051670507
2018,0.0,112.69841957527056,218.34254542,334.0871114952706,Zacatecas,112.69841957527056
2019,0.0,22.62272058787554,-182.34157773,-159.71635153212452,Zacatecas,22.62272058787554
2020,0.0,14.209672674671847,10.109435719999999,24.31910839467185,Zacatecas,14.209672674671847
2021,0.0,4.9016186454573,-215.56233437795896,-189.98563823619008,Zacatecas,4.9016186454573
2022,23.72372960631163,154.43243148327525,-169.451930967959,8.7042301216278,Zacatecas,178.15616108958687
